cluster,language,entry_id,llm_type,prompt_version,similarity_index,fuzzy_score,cosine_score,pattern_count,patterns,base_complexity,llm_complexity,base_depth,llm_depth
beer_song,java,Java_beer_song_Exercism (java_rabestro),gemini,v2,88.0,83.98,91.29,2,generic_early_return;generic_guard_clause,3.0,4.0,4.0,4.0
beer_song,java,Java_beer_song_Exercism (java_rabestro),gemini,v3,57.99,52.56,62.43,2,generic_early_return;generic_guard_clause,3.0,4.0,4.0,4.0
beer_song,java,Java_beer_song_Exercism (java_rabestro),gemini,v4,61.17,52.31,68.42,2,generic_early_return;generic_guard_clause,3.0,4.0,4.0,4.0
beer_song,java,Java_beer_song_Exercism (java_rabestro),gemini,v1,65.43,54.52,74.35,2,generic_early_return;generic_guard_clause,3.0,6.0,4.0,5.0
beer_song,c,c_beer_song_Exercism (ThomasZumsteg),openAI,v2,87.65,85.0,89.82,0,,1.0,5.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (ThomasZumsteg),openAI,v1,87.65,85.0,89.82,0,,1.0,5.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (ThomasZumsteg),openAI,v4,87.61,84.92,89.82,0,,1.0,5.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (ThomasZumsteg),openAI,v3,85.61,81.26,89.16,0,,1.0,5.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (ThomasZumsteg),claude,v1,81.97,73.07,89.25,1,cpp_const_correctness,1.0,3.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (ThomasZumsteg),claude,v2,83.4,74.18,90.95,1,cpp_const_correctness,1.0,3.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (ThomasZumsteg),claude,v3,81.78,72.65,89.25,1,cpp_const_correctness,1.0,3.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (ThomasZumsteg),claude,v4,82.99,73.27,90.95,1,cpp_const_correctness,1.0,3.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (ThomasZumsteg),gemini,v1,72.33,62.95,80.01,0,,1.0,6.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (ThomasZumsteg),gemini,v2,79.85,73.44,85.1,0,,1.0,5.0,2.0,2.0
beer_song,c,c_beer_song_Exercism (ThomasZumsteg),gemini,v3,79.8,73.66,84.83,0,,1.0,5.0,2.0,2.0
beer_song,c,c_beer_song_Exercism (ThomasZumsteg),gemini,v4,79.75,70.91,86.98,0,,1.0,6.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (m3g4d1v3r),openAI,v2,89.32,80.28,96.72,0,,4.0,3.0,4.0,3.0
beer_song,c,c_beer_song_Exercism (m3g4d1v3r),openAI,v1,89.32,80.28,96.72,0,,4.0,3.0,4.0,3.0
beer_song,c,c_beer_song_Exercism (m3g4d1v3r),openAI,v4,83.31,73.72,91.17,0,,4.0,3.0,4.0,3.0
beer_song,c,c_beer_song_Exercism (m3g4d1v3r),openAI,v3,89.48,80.82,96.57,0,,4.0,3.0,4.0,3.0
beer_song,c,c_beer_song_Exercism (m3g4d1v3r),claude,v1,71.51,60.77,80.3,2,cpp_const_correctness;generic_constant_extraction,4.0,4.0,4.0,4.0
beer_song,c,c_beer_song_Exercism (m3g4d1v3r),claude,v2,87.0,75.73,96.21,0,,4.0,4.0,4.0,3.0
beer_song,c,c_beer_song_Exercism (m3g4d1v3r),claude,v3,87.32,78.4,94.61,0,,4.0,4.0,4.0,4.0
beer_song,c,c_beer_song_Exercism (m3g4d1v3r),claude,v4,85.87,74.47,95.19,0,,4.0,4.0,4.0,3.0
beer_song,c,c_beer_song_Exercism (m3g4d1v3r),gemini,v1,92.18,85.15,97.93,0,,4.0,4.0,4.0,4.0
beer_song,c,c_beer_song_Exercism (m3g4d1v3r),gemini,v2,91.2,83.92,97.15,0,,4.0,5.0,4.0,4.0
beer_song,c,c_beer_song_Exercism (m3g4d1v3r),gemini,v3,87.52,78.49,94.91,0,,4.0,4.0,4.0,4.0
beer_song,c,c_beer_song_Exercism (m3g4d1v3r),gemini,v4,93.36,90.59,95.62,0,,4.0,5.0,4.0,4.0
beer_song,c,c_beer_song_Exercism (vlzware),openAI,v2,89.2,80.95,95.94,0,,5.0,5.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (vlzware),openAI,v1,95.24,91.73,98.11,0,,5.0,5.0,2.0,2.0
beer_song,c,c_beer_song_Exercism (vlzware),openAI,v4,73.23,74.69,72.04,0,,5.0,5.0,2.0,2.0
beer_song,c,c_beer_song_Exercism (vlzware),openAI,v3,88.16,79.25,95.44,0,,5.0,7.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (vlzware),claude,v1,52.84,64.83,43.03,0,,5.0,9.0,2.0,2.0
beer_song,c,c_beer_song_Exercism (vlzware),claude,v2,57.11,49.87,63.02,0,,5.0,11.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (vlzware),claude,v3,47.64,57.13,39.87,0,,5.0,10.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (vlzware),claude,v4,46.65,63.62,32.76,0,,5.0,11.0,2.0,2.0
beer_song,c,c_beer_song_Exercism (vlzware),gemini,v1,55.68,57.93,53.85,0,,5.0,4.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (vlzware),gemini,v2,58.13,58.95,57.46,0,,5.0,4.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (vlzware),gemini,v3,61.2,67.52,56.03,0,,5.0,5.0,2.0,3.0
beer_song,c,c_beer_song_Exercism (vlzware),gemini,v4,58.43,61.3,56.09,0,,5.0,4.0,2.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (johnngugi),openAI,v4,87.78,82.26,92.3,1,cpp_const_correctness,4.0,4.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (johnngugi),openAI,v1,88.87,83.73,93.07,1,cpp_const_correctness,4.0,5.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (johnngugi),openAI,v2,83.81,75.65,90.48,1,cpp_const_correctness,4.0,3.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (johnngugi),openAI,v3,82.96,75.17,89.34,1,cpp_const_correctness,4.0,5.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (johnngugi),claude,v1,84.05,77.98,89.01,1,cpp_const_correctness,4.0,5.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (johnngugi),claude,v2,85.98,80.72,90.28,1,cpp_const_correctness,4.0,5.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (johnngugi),claude,v3,81.4,73.56,87.81,1,cpp_const_correctness,4.0,5.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (johnngugi),claude,v4,87.7,83.07,91.49,1,cpp_const_correctness,4.0,5.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (johnngugi),gemini,v2,89.64,79.71,97.76,0,,4.0,5.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (johnngugi),gemini,v3,91.42,86.94,95.09,1,cpp_const_correctness,4.0,5.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (johnngugi),gemini,v1,94.06,89.24,97.99,1,cpp_const_correctness,4.0,5.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (johnngugi),gemini,v4,89.54,79.62,97.66,0,,4.0,5.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (cmccandless),openAI,v4,49.94,56.69,44.41,0,,6.0,3.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (cmccandless),openAI,v1,47.99,58.91,39.06,0,,6.0,3.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (cmccandless),openAI,v2,50.45,56.74,45.3,0,,6.0,3.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (cmccandless),openAI,v3,49.55,57.38,43.15,0,,6.0,3.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (cmccandless),claude,v1,52.97,71.0,38.21,1,cpp_const_correctness,6.0,6.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (cmccandless),claude,v2,53.39,71.7,38.4,0,,6.0,6.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (cmccandless),claude,v3,54.52,73.98,38.61,1,cpp_const_correctness,6.0,6.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (cmccandless),claude,v4,52.33,72.77,35.6,1,cpp_const_correctness,6.0,6.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (cmccandless),gemini,v2,51.61,65.12,40.56,0,,6.0,6.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (cmccandless),gemini,v3,49.46,64.93,36.8,0,,6.0,3.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (cmccandless),gemini,v1,50.13,62.09,40.34,0,,6.0,6.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (cmccandless),gemini,v4,54.7,71.74,40.76,0,,6.0,3.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (MaxyMoos),openAI,v4,85.14,79.64,89.63,0,,5.0,3.0,2.0,2.0
beer_song,cpp,cpp_beer_song_Exercism (MaxyMoos),openAI,v1,87.91,79.12,95.11,0,,5.0,2.0,2.0,2.0
beer_song,cpp,cpp_beer_song_Exercism (MaxyMoos),openAI,v2,88.75,81.17,94.96,0,,5.0,2.0,2.0,2.0
beer_song,cpp,cpp_beer_song_Exercism (MaxyMoos),openAI,v3,85.14,79.64,89.63,0,,5.0,3.0,2.0,2.0
beer_song,cpp,cpp_beer_song_Exercism (MaxyMoos),claude,v1,92.01,87.47,95.73,1,cpp_const_correctness,5.0,5.0,2.0,2.0
beer_song,cpp,cpp_beer_song_Exercism (MaxyMoos),claude,v2,92.5,88.11,96.09,0,,5.0,5.0,2.0,2.0
beer_song,cpp,cpp_beer_song_Exercism (MaxyMoos),claude,v3,87.68,78.36,95.3,0,,5.0,2.0,2.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (MaxyMoos),claude,v4,87.36,77.78,95.21,0,,5.0,2.0,2.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (MaxyMoos),gemini,v2,94.34,90.28,97.66,0,,5.0,5.0,2.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (MaxyMoos),gemini,v3,87.4,78.68,94.55,0,,5.0,2.0,2.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (MaxyMoos),gemini,v1,94.95,91.59,97.7,0,,5.0,5.0,2.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (MaxyMoos),gemini,v4,87.52,78.69,94.74,0,,5.0,2.0,2.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (thefullarcticfox),openAI,v4,84.69,78.49,89.77,1,generic_early_return,4.0,6.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (thefullarcticfox),openAI,v1,86.06,81.47,89.81,1,generic_early_return,4.0,6.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (thefullarcticfox),openAI,v2,86.06,81.47,89.81,1,generic_early_return,4.0,6.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (thefullarcticfox),openAI,v3,84.82,78.72,89.81,1,generic_early_return,4.0,6.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (thefullarcticfox),claude,v1,80.51,68.97,89.95,1,generic_early_return,4.0,6.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (thefullarcticfox),claude,v2,86.79,80.0,92.34,1,generic_early_return,4.0,6.0,3.0,3.0
beer_song,cpp,cpp_beer_song_Exercism (thefullarcticfox),claude,v3,81.41,66.72,93.43,1,generic_early_return,4.0,6.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (thefullarcticfox),claude,v4,79.13,61.82,93.29,1,generic_early_return,4.0,6.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (thefullarcticfox),gemini,v2,88.33,81.86,93.63,1,generic_early_return,4.0,6.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (thefullarcticfox),gemini,v3,86.68,77.88,93.88,1,generic_early_return,4.0,6.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (thefullarcticfox),gemini,v1,53.35,63.89,44.72,0,,4.0,8.0,3.0,4.0
beer_song,cpp,cpp_beer_song_Exercism (thefullarcticfox),gemini,v4,86.46,77.52,93.77,1,generic_early_return,4.0,7.0,3.0,4.0
beer_song,go,go_beer_song_Exercism (go_rootulp),openAI,v2,95.61,94.52,96.5,0,,4.0,3.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_rootulp),openAI,v3,94.48,92.87,95.81,0,,4.0,3.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_rootulp),openAI,v4,94.57,93.1,95.77,0,,4.0,3.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_rootulp),openAI,v1,95.64,94.44,96.63,0,,4.0,3.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_rootulp),claude,v4,80.81,80.27,81.25,0,,4.0,4.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_rootulp),claude,v1,79.76,78.31,80.94,0,,4.0,4.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_rootulp),claude,v2,86.6,84.32,88.46,0,,4.0,3.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_rootulp),claude,v3,80.81,80.27,81.25,0,,4.0,4.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_rootulp),gemini,v4,80.26,62.91,94.46,0,,4.0,4.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_rootulp),gemini,v1,80.22,61.94,95.18,1,go_make,4.0,4.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_rootulp),gemini,v2,73.3,54.17,88.96,0,,4.0,6.0,3.0,2.0
beer_song,go,go_beer_song_Exercism (go_rootulp),gemini,v3,83.76,82.41,84.87,0,,4.0,5.0,3.0,2.0
beer_song,go,go_beer_song_Exercism (go_drapala),openAI,v2,82.57,78.05,86.28,0,,6.0,5.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_drapala),openAI,v3,90.54,85.86,94.36,0,,6.0,5.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_drapala),openAI,v4,89.26,84.15,93.45,0,,6.0,5.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_drapala),openAI,v1,90.91,85.61,95.24,0,,6.0,5.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_drapala),claude,v4,59.18,63.36,55.76,0,,6.0,6.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_drapala),claude,v1,58.89,61.8,56.5,0,,6.0,6.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_drapala),claude,v2,63.17,56.63,68.52,0,,6.0,4.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_drapala),claude,v3,60.69,65.12,57.07,0,,6.0,6.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_drapala),gemini,v4,65.09,54.87,73.46,0,,6.0,3.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_drapala),gemini,v1,61.11,49.56,70.55,0,,6.0,3.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_drapala),gemini,v2,66.99,54.09,77.54,0,,6.0,3.0,3.0,3.0
beer_song,go,go_beer_song_Exercism (go_drapala),gemini,v3,70.7,61.83,77.96,0,,6.0,3.0,3.0,3.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri,openAI,v1,61.3,68.86,55.12,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri,openAI,v4,61.11,68.43,55.12,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri,openAI,v3,61.11,68.43,55.12,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri,openAI,v2,61.11,68.43,55.12,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri,claude,v2,86.5,83.66,88.83,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri,claude,v3,83.09,76.29,88.66,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri,claude,v4,83.09,76.29,88.66,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri,claude,v1,86.5,83.66,88.83,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri,gemini,v4,85.19,80.71,88.85,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri,gemini,v1,85.19,80.71,88.85,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri,gemini,v2,85.19,80.71,88.85,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri,gemini,v3,85.19,80.71,88.85,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri_programmiri,openAI,v1,61.3,68.86,55.12,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri_programmiri,openAI,v4,61.11,68.43,55.12,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri_programmiri,openAI,v3,61.11,68.43,55.12,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri_programmiri,openAI,v2,61.11,68.43,55.12,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri_programmiri,claude,v2,86.5,83.66,88.83,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri_programmiri,claude,v3,83.09,76.29,88.66,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri_programmiri,claude,v4,83.09,76.29,88.66,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri_programmiri,claude,v1,86.5,83.66,88.83,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri_programmiri,gemini,v4,85.19,80.71,88.85,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri_programmiri,gemini,v1,85.19,80.71,88.85,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri_programmiri,gemini,v2,85.19,80.71,88.85,0,,1.0,1.0,1.0,1.0
resistor_color,javascript,javascript_resistor-color_exercism-javascript-programmiri_programmiri,gemini,v3,85.19,80.71,88.85,0,,1.0,1.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,openAI,v2,79.72,81.52,78.24,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,openAI,v3,79.72,81.52,78.24,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,openAI,v1,44.47,55.86,35.14,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,openAI,v4,43.53,55.08,34.08,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,openAI,v3,43.53,55.08,34.08,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,openAI,v2,43.53,55.08,34.08,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,openAI,v4,79.72,81.52,78.24,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,openAI,v1,81.06,81.94,80.33,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,claude,v2,42.1,50.1,35.56,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,claude,v3,42.1,50.1,35.56,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,claude,v1,93.57,90.72,95.91,0,,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,claude,v4,77.99,77.5,78.39,0,,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,claude,v3,77.99,77.5,78.39,0,,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,claude,v2,77.99,77.5,78.39,0,,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,claude,v4,42.1,50.1,35.56,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,claude,v1,42.1,50.1,35.56,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,gemini,v4,45.83,57.96,35.91,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,gemini,v1,45.11,55.82,36.35,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,gemini,v3,64.47,70.92,59.19,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,gemini,v2,75.89,80.65,72.0,0,,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,gemini,v1,75.62,80.39,71.71,0,,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,gemini,v4,74.89,73.17,76.3,0,,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,gemini,v2,45.73,56.68,36.77,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly,gemini,v3,45.83,57.96,35.91,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,openAI,v2,71.99,81.71,64.04,1,js_nullish_coalescing,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,openAI,v3,62.71,64.13,61.54,1,js_nullish_coalescing,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,openAI,v1,40.92,55.77,28.77,1,generic_null_check,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,openAI,v4,42.32,53.91,32.84,2,js_array_reduce;generic_null_check,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,openAI,v3,42.32,53.91,32.84,2,js_array_reduce;generic_null_check,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,openAI,v2,41.82,58.27,28.37,1,generic_null_check,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,openAI,v4,62.71,64.13,61.54,1,js_nullish_coalescing,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,openAI,v1,75.4,82.08,69.93,1,js_nullish_coalescing,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,claude,v2,43.09,49.72,37.67,1,generic_null_check,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,claude,v3,45.19,58.54,34.27,2,js_array_map;generic_null_check,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,claude,v1,67.07,63.58,69.93,1,js_nullish_coalescing,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,claude,v4,67.03,63.49,69.93,1,js_nullish_coalescing,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,claude,v3,75.39,79.87,71.72,2,js_array_map;js_nullish_coalescing,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,claude,v2,67.07,63.58,69.93,1,js_nullish_coalescing,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,claude,v4,43.09,49.72,37.67,1,generic_null_check,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,claude,v1,43.09,49.72,37.67,1,generic_null_check,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,gemini,v4,45.56,60.63,33.23,0,,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,gemini,v1,42.2,58.79,28.63,1,generic_null_check,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,gemini,v3,59.03,65.22,53.97,0,,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,gemini,v2,73.15,75.56,71.18,1,js_array_map,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,gemini,v1,67.67,74.63,61.98,1,js_nullish_coalescing,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,gemini,v4,63.92,72.27,57.08,0,,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,gemini,v2,49.23,61.89,38.87,1,js_array_map,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-uzilan_uzilan,gemini,v3,43.09,56.0,32.53,0,,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,openAI,v2,79.72,81.52,78.24,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,openAI,v3,79.72,81.52,78.24,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,openAI,v1,44.47,55.86,35.14,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,openAI,v4,43.53,55.08,34.08,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,openAI,v3,43.53,55.08,34.08,1,js_arrow_function,0.0,0.0,1.0,1.0
resistor_color,typescript,typescript_resistor-color_Exercism-typescript-thewanionly_thewanionly,openAI,v2,43.53,55.08,34.08,1,js_arrow_function,0.0,0.0,1.0,1.0
